tt_id,rl_id,movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office
tt0296042,rl218465793,Ichi the Killer,11,2017,None,129,Action Crime Drama,R,4,2750,20285
tt1157620,rl2169341441,CSNY/Déjà Vu,7,2008,None,96,Documentary Music,R,24,33997,65025
tt2140507,rl2566948353,The Current War,10,2019,None,108,Biography Drama History,PG-13,1082,2633717,5979540
tt0310203,rl1987413505,Ruby & Quentin,3,2004,None,85,Comedy Crime,None,33,91714,312824
tt3908598,rl1048544769,Lamb,1,2016,None,97,Drama,R,43,3150,14547
tt2172934,rl2993980929,3 Days to Kill,2,2014,28000000,117,Action Drama Thriller,PG-13,2872,12242218,30697999
tt1621046,rl3746072065,Cesar Chavez,3,2014,None,102,Biography Drama,PG-13,664,2861528,5571497
tt4669788,rl1359316481,On the Basis of Sex,12,2018,None,120,Biography Drama,PG-13,1957,686355,24622687
tt0317648,rl1633256961,Hidalgo,3,2004,100000000,136,Action Adventure Biography Drama Sport Western,PG-13,3065,18829435,67303450
tt0166276,rl375752193,Monkeybone,2,2001,75000000,93,Comedy Fantasy,PG-13,1748,2685078,5411999
tt1328913,rl2825618945,Preacher's Kid,1,2010,None,110,Drama Music Romance,PG-13,109,190638,515065
tt6456222,rl3909256705,Nostalgia,2,2018,None,114,Drama,R,140,15955,114603
tt0080749,rl3641148929,The Fog,10,2018,None,89,Horror Thriller,None,43,39565,70421
tt1814836,rl980059649,Project Nim,7,2011,None,93,Documentary,PG-13,22,25820,411184
tt1860152,rl21071361,17 Girls,9,2012,None,86,Drama,None,10,4449,15123
tt0308383,rl2253948417,The Human Stain,10,2003,30000000,106,Drama Romance Thriller,R,388,1034195,5381908
tt0280424,rl3896739329,Amy's Orgasm,8,2002,None,87,Comedy Romance,R,8,9750,119664
tt2034800,rl1515685377,The Great Wall,2,2017,150000000,103,Action Adventure Fantasy Thriller,PG-13,3328,18469620,45540830
tt0322802,rl2405074433,Jackass: The Movie,10,2002,5000000,85,Action Comedy Documentary,R,2532,22763437,64255312
tt1918727,rl709395969,California Solo,11,2012,None,94,Drama,None,2,3412,15433
tt1991031,rl2941224449,Digging Up the Marrow,2,2015,None,89,Comedy Horror Mystery Sci-Fi Thriller,None,1,None,10969
tt0910559,rl1984660993,Cherry Blossoms,1,2009,None,127,Drama Romance,None,8,3322,104589
tt6048442,rl2994963201,Back on the Strip,8,2023,None,117,Comedy,R,1318,411410,669472
tt0310775,rl41256449,Sympathy for Mr. Vengeance,8,2005,None,129,Crime Drama Thriller,R,6,9827,45289
tt2393845,rl1851557377,Kill Me Three Times,4,2015,None,90,Action Comedy Crime Thriller,R,16,15477,24296
tt0462519,rl3798959617,School for Scoundrels,9,2006,35000000,100,Comedy,PG-13,3007,8602333,17807569
tt4630158,rl2759820801,A Space Program,3,2016,None,72,Adventure Documentary Drama Sci-Fi,None,1,10247,13739
tt0974014,rl1548584449,Creation,1,2010,None,108,Biography Drama Romance,PG-13,12,53073,341323
tt7721946,rl2919990785,Housefull 4,10,2019,None,145,Action Comedy Drama Fantasy Romance,None,315,904808,2109160
tt1764234,rl1565165057,Killing Them Softly,11,2012,15000000,97,Crime Drama Thriller,R,2424,6812900,15026056
tt2268732,rl677676545,Museum Hours,6,2013,None,107,Drama,None,19,29400,561457
tt5278458,rl3808527873,The Bad Kids,12,2016,None,101,Documentary,None,6,1564,6226
tt14317880,rl3096806145,Final Cut,7,2023,None,112,Comedy Horror,None,18,6455,15124
tt6802896,rl1426425345,A Ciambra,1,2018,None,118,Crime Drama,None,6,6330,41934
tt0772200,rl2658108929,Save Me,9,2008,None,96,Drama Romance,None,5,6992,83397
tt1605783,rl2825029121,Midnight in Paris,5,2011,17000000,94,Comedy Fantasy Romance,PG-13,1038,599003,56817045
tt1605803,rl2606728705,The Last Ride,10,2011,None,102,Biography Drama Music,PG-13,7,16270,27000
tt0252866,rl2604893697,American Pie 2,8,2001,30000000,108,Comedy,R,3157,45117985,145103595
tt0959337,rl3614279169,Revolutionary Road,12,2008,35000000,119,Drama Romance,R,1077,189911,22911480
tt1187043,rl2621539841,3 Idiots,12,2009,None,170,Comedy Drama,PG-13,156,1645502,6532874
tt0424509,rl1920435713,Touch the Sound: A Sound Journey with Evelyn Glennie,9,2005,None,99,Documentary,None,9,8435,176801
tt4964772,rl906200577,Risk,5,2017,None,86,Documentary,None,45,76327,200219
tt0286218,rl7636481,Thérèse: The Story of Saint Thérèse of Lisieux,10,2004,None,96,Biography Drama Family History,PG,65,357000,2627016
tt2465578,rl2522383873,Human Capital,1,2015,None,111,Crime Drama,None,11,21669,158549
tt15789038,rl1811383041,Elemental,6,2023,None,101,Adventure Animation Comedy Drama Family Fantasy Romance,PG,4035,29602429,154426697
tt1560139,rl2202437121,Boy,3,2012,None,87,Comedy Drama,None,18,21244,256211
tt1440180,rl2205844993,Young Goethe in Love,11,2011,None,102,Biography Romance,None,9,17143,162138
tt2304459,rl1363248641,23 Blast,10,2014,None,98,Drama Sport,PG-13,617,337091,549185
tt0480239,rl3678569985,Atlas Shrugged: Part I,4,2011,20000000,97,Drama Mystery Sci-Fi,PG-13,465,1677000,4627375
tt28758809,rl3568206593,Before the Sunset,9,2023,None,119,Drama Fantasy,PG-13,4,6131,23306
tt5294550,rl3775104513,All the Money in the World,12,2017,None,132,Crime Drama History Mystery Thriller,R,2123,5584684,25113707
tt2587914,rl4251158017,A Matter of Faith,10,2014,None,89,Drama,PG,52,138677,680113
tt0859163,rl3596977665,The Mummy: Tomb of the Dragon Emperor,8,2008,145000000,112,Action Adventure Fantasy Horror,PG-13,3778,40457770,102491776
tt1645080,rl3294201345,The Art of Getting By,6,2011,None,83,Drama Romance,PG-13,610,679160,1430241
tt0265029,rl2940438017,America's Sweethearts,7,2001,46000000,102,Comedy Romance,PG-13,3011,30181877,93607673
tt2364949,rl1970767361,Touchy Feely,9,2013,None,88,Comedy Drama,R,5,3447,36128
tt0278295,rl809731585,All About the Benjamins,3,2002,15000000,95,Action Comedy Crime Thriller,R,1519,10007291,25916319
tt2979920,rl1548125697,Bombay Velvet,5,2015,None,149,Action Crime Drama Thriller,None,218,390774,450692
tt0109688,rl2218952193,Ashes of Time,10,2008,None,100,Action Drama,R,18,21372,174273
tt1188982,rl4066018817,Jai Ho,1,2014,None,135,Action Drama,None,195,840506,1264515
tt0290296,rl3866134017,Space Station 3D,4,2002,None,47,Documentary,None,64,489488,93383953
tt0363988,rl275678721,Secret Window,3,2004,40000000,96,Drama Mystery Thriller,PG-13,3018,18237568,48022900
tt5649108,rl2718074369,Thoroughbreds,3,2018,None,92,Comedy Crime Drama Thriller,R,564,1224430,3072605
tt0474622,rl4115695105,Family Law,12,2006,None,102,Comedy Drama,None,6,5384,38605
tt1197624,rl3948905985,Law Abiding Citizen,10,2009,50000000,109,Action Crime Drama Thriller,R,2890,21039502,73357727
tt0354855,rl208176641,Father and Sons,9,2003,None,95,Comedy,None,49,178929,634968
tt0293416,rl1717732865,Metropolis,1,2002,None,108,Adventure Animation Drama Sci-Fi,PG-13,16,84660,722932
tt2474024,rl1482655233,The Last Five Years,2,2015,None,94,Comedy Drama Musical Romance,PG-13,36,42042,145427
tt1007029,rl1733985793,The Iron Lady,12,2011,None,105,Biography Drama,PG-13,1244,220409,30017992
tt1185416,rl3547891201,When in Rome,1,2010,None,91,Comedy Romance,PG-13,2456,12350041,32680633
tt1275863,rl3781264897,Love Aaj Kal,7,2009,None,128,Comedy Drama Romance,None,102,1241762,2430083
tt6152908,rl671122945,Buddies in India,1,2017,None,99,Action Comedy,None,55,181705,293194
tt0265591,rl1936360961,Pumpkin,6,2002,None,113,Comedy Drama Romance Sport,R,19,30514,308552
tt2389182,rl21726721,Cheap Thrills,3,2014,None,88,Comedy Crime Drama Thriller,None,18,18638,59424
tt0351977,rl3682174465,Walking Tall,4,2004,46000000,86,Action Crime,PG-13,2836,15501114,46437717
tt1767372,rl3413018113,She's Funny That Way,8,2015,None,93,Comedy Drama,R,26,None,111996
tt0246460,rl2974778881,Die Another Day,11,2002,142000000,133,Action Adventure Thriller,PG-13,3377,47072040,160942139
tt0229002,rl1465353729,Green Dragon,5,2002,None,115,Drama,PG-13,8,16007,281803
tt0315642,rl3984360961,Wazir,1,2016,None,103,Action Crime Drama Mystery Thriller,None,111,586028,1124045
tt6108178,rl3959588353,Disobedience,4,2018,None,114,Drama,R,247,237393,3498782
tt0257953,rl3362227713,NSync: Bigger Than Live,2,2001,None,48,Documentary Music,None,20,None,1808679
tt0355857,rl2221311489,Onmyoji: The Yin Yang Master,4,2003,None,112,Action Drama Fantasy Horror,R,3,6258,16234
tt0369523,rl1096517121,Henri Cartier-Bresson: The Impassioned Eye,1,2006,None,72,Biography Documentary,None,2,7235,29710
tt2553908,rl2269873665,Cinco de Mayo La Batalla,5,2013,None,125,Drama History War,R,43,83586,173472
tt2318625,rl208242177,Out in the Dark,9,2013,None,96,Crime Drama Romance Thriller,None,6,14067,26966
tt0808357,rl1801487873,Lust Caution,9,2007,15000000,157,Drama History Romance Thriller War,NC-17,143,63918,4604982
tt5231812,rl1610712577,Staying Vertical,1,2017,None,98,Comedy Drama,None,4,4240,12158
tt2112131,rl3981215233,Dabangg 2,12,2012,None,120,Action Comedy Crime,None,166,1019213,2519190
tt1333125,rl2556790273,Movie 43,1,2013,6000000,94,Comedy,R,2023,4805878,8840453
tt4294052,rl847021569,Attack on Titan: Part 2,10,2015,None,87,Action Adventure Fantasy Horror Thriller,None,230,12861,305934
tt0389966,rl2790360577,Empathy,1,2004,None,92,Documentary Drama,None,1,11975,29345
tt0940585,rl625575425,Brick Lane,6,2008,None,102,Drama,PG-13,49,47124,1095398
tt3626442,rl3125249537,Bjork: Biophilia Live,9,2014,None,97,Documentary Music,None,27,None,127754
tt1964418,rl2051114497,Tomorrowland,5,2015,190000000,130,Action Adventure Family Fantasy Mystery Sci-Fi,PG,3972,33028165,93436322
tt0289043,rl1262585345,28 Days Later,6,2003,8000000,113,Drama Horror Sci-Fi Thriller,R,1407,10061858,45064915
tt0055614,rl587695617,West Side Story,6,2018,6000000,153,Crime Drama Musical Romance,None,616,207145,398670
tt0112286,rl2034271745,Across the Sea of Time,10,1995,None,51,Adventure Drama Family History,None,2,None,16015639
tt0120915,rl1349682689,Star Wars: Episode I - The Phantom Menace,2,2012,115000000,136,Action Adventure Fantasy Sci-Fi,PG,2655,22469932,43456382
tt0478829,rl2759427585,Vitus,6,2007,2500000,100,Drama Music,PG,16,5722,187480
tt0081398,rl4184507905,Raging Bull,1,2005,None,129,Biography Drama Sport,None,1,13568,49034
tt0426459,rl72582657,Feast,9,2006,None,95,Action Comedy Horror Thriller,R,146,54556,56131
tt2073086,rl3480454657,Still Mine,5,2013,None,102,Drama,PG-13,41,None,1159336
tt0450334,rl1516799489,That Man: Peter Berlin,1,2006,65000,81,Biography Documentary,None,1,7511,55398
tt2258858,rl2155447809,Wadjda,9,2013,None,98,Comedy Drama,PG,87,41253,1347747
tt4185572,rl3965224449,The Hunting Ground,2,2015,None,103,Documentary,PG-13,25,22464,405917
tt0059418,rl4200629761,Major Dundee,4,2005,None,123,Adventure Drama War Western,PG-13,3,3520,20807
tt0288330,rl3531245057,Zelary,9,2004,None,150,Drama Romance War,R,21,29002,330033
tt0101414,rl21267969,Beauty and the Beast,1,2002,25000000,84,Animation Family Fantasy Musical Romance,None,68,2589334,25487190
tt1483324,rl3728901633,At Middleton,1,2014,None,99,Comedy Romance,R,20,33768,53837
tt3652862,rl293504513,Morris from America,8,2016,None,91,Comedy Drama Romance,R,20,15673,91151
tt0191133,rl1330873857,The Fighting Temptations,9,2003,30000000,123,Comedy Drama Music Romance,PG-13,2026,11758372,30250745
tt2436386,rl205751809,Project Almanac,1,2015,12000000,106,Drama Mystery Sci-Fi Thriller,PG-13,2900,8310252,22348241
tt3427252,rl3958932225,The Boogeyman,6,2023,None,98,Horror Mystery Thriller,PG-13,3205,12356486,43244282
tt0781435,rl4216227329,The Duchess of Langeais,2,2008,None,137,Drama Music Romance,None,11,22251,282749
tt0462338,rl2304345601,The Hoax,4,2007,25000000,116,Biography Comedy Drama History,R,1069,1501000,7164995
tt21839254,rl816087809,Soul Mates,10,2023,None,95,Horror Thriller,R,201,95507,95507
tt10954574,rl1208714753,Margaret Atwood: Live in Cinemas,9,2019,None,110,Documentary News,None,499,None,93690
tt0874425,rl2422965761,Pretty Ugly People,9,2009,None,99,Comedy Drama,R,3,2522,6537
tt0248845,rl3461776897,Hedwig and the Angry Inch,7,2001,None,95,Comedy Drama Music Musical,R,101,156724,3067312
tt6093162,rl3691152897,I'll Push You: A Real-Life Inspiration,11,2017,None,100,Adventure Documentary Drama,None,557,None,378899
tt1424432,rl1768850945,Senna,8,2011,None,106,Biography Documentary Sport,PG-13,47,73497,1612430
tt5752606,rl3909715457,Maze,3,2019,None,92,Biography Crime Drama History Mystery Thriller,None,9,8308,44381
tt5734576,rl3556869633,The Possession of Hannah Grace,11,2018,7700000,86,Horror Mystery Thriller,R,2298,6401744,14837422
tt0227538,rl1903396353,Spy Kids,3,2001,35000000,88,Action Adventure Comedy Family Sci-Fi,PG,3191,26546881,112719001
tt2093109,rl3226568193,Escape Fire: The Fight to Rescue American Healthcare,10,2012,None,95,Documentary News,PG-13,12,30953,126238
tt0443456,rl3309733377,Breaking and Entering,12,2006,None,120,Crime Drama Romance,R,95,None,930469
tt4159698,rl1107396097,The Fiancé,11,2016,None,79,Horror,None,4,4812,23986
tt2539720,rl274302465,Herb & Dorothy 50X50,9,2013,None,87,Biography Documentary News,None,8,6157,38933
tt21103300,rl780174081,My Big Fat Greek Wedding 3,9,2023,None,92,Comedy Drama Romance,PG-13,3678,10028675,28496030
tt0075860,rl2214823425,Close Encounters of the Third Kind,9,2017,20000000,138,Drama Sci-Fi,None,901,1767758,3100479
tt5729348,rl100828673,Memoir of a Murderer,9,2017,None,118,Action Crime Mystery Thriller,None,8,27665,91335
tt7037566,rl1258522113,Our President,6,2017,None,119,Documentary,None,41,9421,507268
tt0441761,rl3495069185,Free Zone,4,2006,None,90,Comedy Drama,None,2,8618,32381
tt0231775,rl1984857601,Down to Earth,2,2001,49000000,87,Comedy Fantasy,PG-13,2521,17268883,64186502
tt1028581,rl845186561,Love N' Dancing,5,2009,None,91,Drama Romance,PG-13,35,26632,47812
tt0168856,rl643401217,A Fish Tale,2,2003,None,80,Adventure Animation Comedy Drama Family Fantasy Musical Sci-Fi,G,34,57626,563911
tt1602098,rl3795879425,Albert Nobbs,1,2012,None,113,Drama Romance,R,245,696088,3014696
tt0331933,rl1063486977,Man of the House,2,2005,None,100,Comedy Crime,PG-13,2422,8917251,19699706
tt2386668,rl3188295169,High on the Hog,4,2019,None,85,Action Crime Drama Thriller,None,6,15125,45696
tt1188983,rl1195673089,Inspector Bellamy,10,2010,None,110,Crime Drama Thriller,None,4,20635,107612
tt4573516,rl3162408449,Sleight,4,2017,250000,89,Crime Drama Sci-Fi,R,591,1701785,3986245
tt0092048,rl3137439233,Tampopo,10,2016,None,114,Comedy,None,4,16410,224097
tt1398426,rl292718081,Straight Outta Compton,8,2015,28000000,147,Biography Drama History Music,R,3142,60200180,161197785
tt0407887,rl508528129,The Departed,10,2006,90000000,151,Crime Drama Thriller,R,3017,26887467,132384315
tt2545118,rl2923922945,Blackfish,7,2013,None,83,Documentary,PG-13,99,75962,2073582
tt1946502,rl2315290113,UglyDolls,5,2019,None,87,Adventure Animation Comedy Family Fantasy Musical,PG,3652,8603407,20150241
tt1293847,rl1904182785,xXx: Return of Xander Cage,1,2017,85000000,107,Action Adventure Thriller,PG-13,3651,20130142,44898413
tt0376105,rl2372568577,Racing Stripes,1,2005,None,102,Adventure Comedy Drama Family Sport,PG,3185,13920052,49772522
tt1303828,rl944735745,Defendor,2,2010,3500000,101,Comedy Crime Drama,R,4,13265,44462
tt0232083,rl90342913,Nightcap,7,2002,None,101,Crime Drama Mystery Thriller,None,8,14868,443238
tt0329028,rl3780019713,Dumb and Dumberer: When Harry Met Lloyd,6,2003,19000000,85,Comedy,PG-13,2609,11100000,26276465
tt0337741,rl1299219969,Something's Gotta Give,12,2003,80000000,128,Comedy Drama Romance,PG-13,2876,16064723,124728738
tt0425210,rl123766273,Lucky Number Slevin,4,2006,None,110,Crime Drama Thriller,R,1989,7031921,22495466
tt1659337,rl1751680513,The Perks of Being a Wallflower,9,2012,None,103,Drama,PG-13,745,228359,17742948
tt0912583,rl1834124801,For the Bible Tells Me So,10,2007,None,95,Documentary Romance,None,15,7412,312751
tt9526152,rl3506996737,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,7,2019,None,82,Action Adventure Animation Comedy Fantasy Romance,None,614,None,271489
tt6702308,rl1242007041,The Riot Act,9,2018,None,101,Thriller,PG-13,10,28840,75506
tt2073128,rl91719169,To the Arctic 3D,4,2012,None,40,Documentary Short,G,52,270228,14560838
tt0418038,rl225019393,Outfoxed: Rupert Murdoch's War on Journalism,8,2004,200000,75,Documentary,None,18,77982,461572
tt0454431,rl2957739521,Chocolate: Deep Dark Secrets,9,2005,None,160,Crime Drama Mystery Thriller,None,20,38000,49000
tt2828840,rl4015228417,Fists of Legend,4,2013,None,154,Action,None,23,49252,134213
tt5576336,rl3649013249,New York New York,4,2016,None,106,Drama,None,16,42239,92377
tt21397580,rl951091969,Suitable Flesh,10,2023,None,100,Horror Thriller,None,43,11093,18447
tt0435623,rl944604673,Conversations with Other Women,8,2006,450000,84,Comedy Drama Romance,R,14,66157,379418
tt12193804,rl101810945,Whitney Houston: I Wanna Dance with Somebody,12,2022,None,144,Biography Drama Music,PG-13,3625,4700450,23708080
tt1003023,rl3428877825,Mancora,3,2009,None,100,Drama,R,2,7675,29697
tt0272152,rl3982263809,K-PAX,10,2001,68000000,120,Drama Mystery Sci-Fi,PG-13,2581,17215275,50338485
tt16294920,rl1032880897,32 Sounds,4,2023,None,95,Documentary,None,6,10842,151205
tt5275314,rl956401153,My Best Friend's Wedding,8,2016,None,91,Drama Romance,PG,37,39984,78578
tt0397044,rl3595011585,Blood and Chocolate,1,2007,None,98,Drama Fantasy Horror Romance,PG-13,1200,2074300,3526847
tt7054636,rl2885912065,A Madea Family Funeral,3,2019,20000000,109,Comedy Drama,PG-13,2442,27062332,73257045
tt0964516,rl995329537,Fashion,10,2008,None,167,Drama Romance,None,40,105812,191442
tt0415949,rl828147201,Keeping Up with the Steins,5,2006,None,90,Comedy,PG-13,163,621000,4339241
tt0243862,rl3176826369,Italian for Beginners,1,2002,1000000,112,Comedy Drama Romance,R,99,66047,4544753
tt0386651,rl895256065,Mountain Patrol,4,2006,None,85,Action Drama,PG-13,11,16915,143383
tt3013258,rl4083582465,On the Way to School,2,2015,None,77,Documentary,None,2,None,7424
tt0403703,rl2818999809,Yu-Gi-Oh!: The Movie - Pyramid of Light,3,2018,None,100,Action Adventure Animation Family Fantasy Thriller,PG,576,68833,121688
tt0775552,rl2037679617,Aliens in the Attic,7,2009,45000000,86,Adventure Comedy Family Fantasy Sci-Fi,PG,3108,8008423,25200412
tt5117670,rl3380381185,Peter Rabbit,2,2018,50000000,95,Adventure Animation Comedy Drama Family Fantasy,PG,3725,25010928,115253424
tt4532818,rl234915329,Sophie and the Rising Sun,1,2017,None,105,Drama,R,8,None,34630
tt1152850,rl2725807617,Wendy and Lucy,12,2008,None,80,Drama,R,40,18218,865695
tt1107319,rl2286913025,Dirty Girl,10,2011,None,90,Comedy Drama,R,10,17859,55125
tt0284203,rl3948643841,In the Mirror of Maya Deren,1,2003,None,103,Biography Documentary,None,2,3225,8077
tt1979376,rl3798500865,Toy Story 4,6,2019,200000000,100,Adventure Animation Comedy Family Fantasy,G,4575,120908065,434038008
tt0762115,rl3613296129,The List,8,2007,None,105,Thriller,PG,4,22823,138814
tt3091552,rl3796010497,At Berkeley,11,2013,None,244,Documentary,None,6,5069,31736
tt0918940,rl2759165441,The Legend of Tarzan,7,2016,180000000,110,Action Adventure Drama Fantasy Romance,PG-13,3591,38527856,126643061
tt4701182,rl2139063809,Bumblebee,12,2018,135000000,114,Action Adventure Sci-Fi,PG-13,3597,21654047,127195589
tt0498351,rl2119796225,The Hero of Color City,10,2014,None,77,Adventure Animation Family Fantasy,G,69,24260,32188
tt1045772,rl1985709569,I Love You Phillip Morris,12,2010,13000000,102,Biography Comedy Crime Drama Romance,R,100,112520,2037459
tt0060304,rl1534494209,2 or 3 Things I Know About Her,11,2006,None,87,Comedy Drama,None,2,11214,104038
tt0454921,rl1349158401,The Pursuit of Happyness,12,2006,55000000,117,Biography Drama,PG-13,3169,26541709,163566459
tt1486185,rl1601013249,Red Riding Hood,3,2011,42000000,100,Fantasy Horror Mystery Romance Thriller,PG-13,3030,14005335,37662162
tt1032751,rl444106241,The Warrior's Way,12,2010,42000000,100,Action Drama Fantasy Western,R,1622,3048665,5666340
tt3896198,rl2976089601,Guardians of the Galaxy Vol. 2,5,2017,200000000,136,Action Adventure Comedy Sci-Fi,PG-13,4347,146510104,389813101
tt2506388,rl3160442369,Mademoiselle C,9,2013,None,93,Documentary,R,7,14284,48668
tt1065073,rl4266034689,Boyhood,7,2014,4000000,165,Drama,R,775,387618,25352281
tt0826711,rl911377921,Flight of the Red Balloon,4,2008,None,115,Drama Family,None,14,35222,461674
tt0307109,rl2187429377,The Lost Skeleton of Cadavra,2,2004,40000,90,Comedy Horror Sci-Fi,PG,13,10425,143121
tt0382561,rl3411510785,Hair Show,10,2004,None,105,Comedy Romance,PG-13,38,155349,305281
tt0811080,rl947095041,Speed Racer,5,2008,120000000,135,Action Adventure Comedy Drama Family Sci-Fi Sport,PG,3606,18561337,43945766
tt0318462,rl2875557377,The Motorcycle Diaries,9,2004,None,126,Adventure Biography Drama,R,272,159819,16781387
tt0368913,rl3345384961,Osama,2,2004,46000,83,Drama,PG-13,35,51969,1270904
tt1951264,rl2638775809,The Hunger Games: Catching Fire,11,2013,130000000,146,Action Adventure Sci-Fi Thriller,PG-13,4163,158074286,424668047
tt8449092,rl3758589441,The Fireflies Are Gone,9,2018,None,96,Drama,None,25,51119,245006
tt0280653,rl1447265793,Amen.,1,2003,None,132,Biography Crime Drama War,None,9,16284,274299
tt1273221,rl4094133761,London Fields,10,2018,None,118,Crime Mystery Thriller,R,613,168575,252676
tt0899138,rl2990769665,An American Affair,2,2009,None,93,Drama,R,2,11700,28044
tt0374546,rl2054391297,Spring Summer Fall Winter... and Spring,4,2004,None,103,Drama Romance,R,74,42561,2380788
tt4188202,rl1635616257,Prophet's Prey,9,2015,None,101,Biography Documentary History,None,9,5000,39347
tt1415283,rl3563292161,Nanny McPhee Returns,8,2010,35000000,109,Comedy Family Fantasy War,PG,2798,8407685,29011215
tt1047494,rl811763201,Meet the Browns,3,2008,None,100,Comedy Drama Romance,PG-13,2016,20082809,41975388
tt19623240,rl3925050113,Winnie-the-Pooh: Blood and Honey,2,2023,None,84,Horror,None,1652,652482,1750639
tt0816462,rl2269808129,Conan the Barbarian,8,2011,90000000,113,Action Adventure Fantasy,R,3015,10021215,21295021
tt0880648,rl2054260225,Shuttle,3,2009,None,107,Crime Drama Mystery Thriller,R,1,1925,1925
tt0408261,rl1299482113,This Old Cub,3,2004,None,86,Documentary Sport,None,6,31252,270014
tt1356928,rl424904193,Father of My Children,5,2010,None,110,Drama,None,7,10414,144022
tt18469872,rl3835659009,Amanda,7,2023,None,93,Drama,None,5,8963,28588
tt2404555,rl726500865,Copperhead,6,2013,None,120,Drama,PG-13,59,55625,171740
tt2011232,rl3881534977,Sigur Rós: Inni,10,2011,None,74,Documentary Music,None,7,14903,123482
tt2609222,rl3578955265,The French Minister,3,2014,None,113,Comedy,None,1,3800,12027
tt1545660,rl2254210561,Knights of Badassdom,1,2014,None,86,Action Adventure Comedy Fantasy Horror,R,13,17449,123854
tt0455323,rl1229227521,Being Flynn,3,2012,None,102,Drama,R,88,43990,540152
tt2603600,rl4202661377,Voiceless,10,2016,None,107,Thriller,PG-13,100,292438,419952
tt2397535,rl2943059457,Predestination,1,2015,None,97,Action Drama Sci-Fi Thriller,R,20,44028,68372
tt0347368,rl4049569281,L.A. Twister,8,2004,None,92,Comedy,None,4,6722,54000
tt0489099,rl2556265985,Jumper,2,2008,85000000,88,Action Adventure Sci-Fi Thriller,PG-13,3430,27354808,80172128
tt2024432,rl777750017,Identity Thief,2,2013,35000000,111,Comedy Crime Drama,R,3230,34551025,134506920
tt0463998,rl3998385665,Freedom Writers,1,2007,21000000,123,Biography Crime Drama,PG-13,2286,9405582,36605602
tt4160708,rl2692711937,Don't Breathe,8,2016,9900000,88,Crime Horror Thriller,R,3384,26411706,89217875
tt27795356,rl3584131841,Ransomed,8,2023,None,132,Action Comedy Drama Mystery Thriller,None,25,45447,142101
tt0327753,rl1918207489,Funny Ha Ha,4,2005,None,89,Comedy Drama Romance,None,3,10555,77070
tt0446755,rl1114211841,The Painted Veil,12,2006,None,125,Drama Romance,PG-13,287,51086,8060487
tt1028539,rl223643137,Girls Rock!,3,2008,None,90,Documentary Music,PG,14,29917,159294
tt2179116,rl3059516929,The Kings of Summer,5,2013,None,95,Adventure Comedy Drama,R,65,58962,1315590
tt0848228,rl709199361,The Avengers,5,2012,220000000,143,Action Sci-Fi,PG-13,4349,207438708,623357910
tt1549572,rl306349569,Another Earth,7,2011,None,92,Drama Mystery Romance Sci-Fi,PG-13,94,77740,1321194
tt0182914,rl1146783233,Island of the Sharks,4,1999,None,40,Documentary Short,None,17,None,10658505
tt0347618,rl4144399873,The Cat Returns,4,2018,None,75,Adventure Animation Comedy Family Fantasy Romance,G,752,254402,563718
tt0365376,rl1349879297,A Tale of Two Sisters,12,2004,None,114,Drama Horror Mystery Thriller,R,9,1060,72541
tt1776196,rl22382081,Fullmetal Alchemist: The Sacred Star of Milos,1,2012,None,110,Action Adventure Animation Fantasy Sci-Fi,None,42,119300,177802
tt7690670,rl1124435457,SuperFly,6,2018,16000000,116,Action Crime Thriller,R,2220,6870740,20545116
tt2131523,rl559384065,Graceland,4,2013,None,84,Crime Thriller,None,18,13059,24529
tt6729000,rl134645249,Tyrel,12,2018,None,86,Comedy Drama,None,5,6059,21456
tt0346723,rl3477636609,Chalte Chalte,6,2003,None,167,Drama Romance,None,61,150000,836225
tt1392170,rl4049110529,The Hunger Games,3,2012,78000000,142,Action Adventure Sci-Fi Thriller,PG-13,4137,152535747,408010692
tt0057427,rl3471803137,The Trial,12,2022,None,119,Drama Mystery Thriller,None,5,7280,93533
tt0325478,rl1096058369,God's Sandbox,7,2005,None,86,Drama,None,3,4816,51246
tt15339570,rl2395767553,Champions,3,2023,None,124,Comedy Drama Sport,PG-13,3039,5148740,16397335
tt0437526,rl2841609729,The Last Mistress,6,2008,6000000,115,Drama Romance,None,29,33554,785671
tt2364841,rl862946817,Runner Runner,10,2013,30000000,88,Crime Mystery Thriller,R,3026,7706712,19316646
tt0211915,rl1430488577,Amélie,11,2001,10000000,122,Comedy Romance,R,303,136470,33225499
tt7260048,rl2852488705,Outside In,3,2018,None,109,Drama,None,16,14136,68492
tt0473692,rl3914761729,Neil Young: Heart of Gold,2,2006,None,103,Documentary Music,PG,65,53908,1904606
tt0323944,rl4000220673,Shattered Glass,10,2003,None,94,Drama History,PG-13,215,77540,2220008
tt7752126,rl3221521921,Brightburn,5,2019,6000000,90,Drama Horror Mystery Sci-Fi,R,2607,7845658,17300439
tt1620785,rl2321909249,How Much Does Your Building Weigh Mr Foster?,1,2012,None,78,Biography Documentary,None,4,2759,13013
tt0424024,rl1900840449,Darwin's Nightmare,8,2005,None,107,Documentary,None,6,8072,203746
tt0235737,rl1718584833,The Salton Sea,4,2002,None,103,Crime Drama Mystery Thriller,R,30,166309,764554
